16666666
132150911371	132179799525	132162448080
132168759071	132195824293	132179576963
132184426931	132212722066	132195594199
132201130556	132229788495	132212520912
132218753589	132245872364	132229612250
132235258202	132262802822	132245653937
132250957787	132279537922	132262587448
132266884084	132295792680	132279461346
132283451034	132312780586	132285845197
132301124953	132329788397	132312559604
132318144320	132346699516	132329595721
132335631393	132362821956	132346495840
132351870915	132379656138	132362607637
132367504271	132395805138	132379581981
132383644308	132412653280	132385975382
132401367884	132430899980	132412491102
132420608769	132447640011	132430686055
132438161120	132462574972	132447533557
132453018142	132478658612	132462459607
132467553816	132495847257	132478503029
132482599073	132512754272	132485836446
132502595734	132530765563	132512546648
132517857984	132540306127	132530682581
132538410778	132563656471	132544770260
132544943974	132581583319	132553453603
132571220405	132597692935	132581505338
132587219070	132614564182	132597500595
132604861006	132631637298	132614466363
132621238487	132647656480	132631561724
132637493112	132662720899	132647555391
132652931449	132679573719	132662603140
132666805534	132695758953	132679479388
132684269303	132712803032	132695602194
132701086830	132729886479	132712596215
132717870023	132746795386	132719463690
132735560286	132762908471	132746580434
132752713078	132779721378	132762626207
132766979918	132795629250	132769551841
132784481931	132812595332	132795465087
132801569454	132829938684	132812488692
132817868615	132849640294	132829692232
132839307859	132865494144	132849574532
132855634624	132880510520	132865462353
132870840143	132894576402	132880481092
132884939355	132911547265	132894546919
132899174806	132928578709	132902101854
132916939847	132945571788	132918775906
132934180875	132961533263	132945542517
132950293218	132978491075	132961503225
132966167103	132995528642	132968815197
132982786397	133011492587	132985416426
133000649279	133032432501	133011458047
133022533986	133049498328	133032404474
133039915622	133067358015	133049471322
133057453561	133082447680	133067327897
133072753618	133096546551	133082415638
133086776807	133111471475	133096522722
133100235025	133128497530	133111439329
133116738692	133144500231	133124017303
133133429137	133161528341	133144428654
133148936989	133178494307	133152104136
133165794558	133195445180	133168863501
133182853996	133211571427	133185479453
133200388696	133228553105	133211539565
133216589647	133245461151	133218991749
133233960862	133261478153	133245428918
133250044594	133278449851	133252167584
133265552317	133295514665	133278402852
133283568381	133311459415	133285372338
133299943604	133328549017	133302068001
133317601368	133345526037	133318726488
133333570547	133361410199	133345497410
133349926904	133378472580	133361378308
133361781261	133395402490	133368926225
133382714917	133411359102	133385317209
133400772422	133428369350	133411327380
133416125037	133445439907	133428339648
133432655532	133461434527	133435413287
133451205445	133479446835	133461402565
133465556988	133495343339	133479415156
133484772080	133511438612	133495305472
133500516708	133528628002	133511405661
133516562634	133545457996	133518772631
133533575725	133561593481	133545406528
133550378001	133578477608	133552160707
133565748161	133595444910	133578444919
133583596079	133611482751	133585485527
133600590265	133629338934	133602061201
133616571472	133645522579	133629305361
133634169660	133661550928	133645490432
133650382036	133678561675	133661517129
133665447402	133695472760	133668868238
133682570681	133711498152	133685522985
133701188619	133728414553	133702139208
133716749125	133745322280	133718858555
133733406231	133761354299	133745293221
133749857624	133778384324	133751963996
133765646398	133795418516	133778354116
133782468109	133811412703	133785340582
133800334406	133828489926	133802025241
133816400065	133846539454	133818736519
133837131510	133871576863	133846511692
133851640418	133886430482	133861528849
133876588343	133901476300	133886404168
133891331424	133915429425	133901450146
133905438948	133929485610	133915402840
133919907073	133944525909	133929572718
133934484334	133961425704	133944491892
133949579168	133978518223	133952025874
133966182174	133995412770	133978489282
133983671051	134011319979	133995384207
134000287302	134028412645	134011289357
134016214368	134049520736	134018734769
134039939100	134064479827	134049479289
134055199863	134079548371	134064670608
134069580917	134096475539	134079465277
134083703477	134112502886	134086348803
134101326472	134128650807	134112448471
134117473973	134145437426	134128547769
134133772006	134161610865	134145396556
134150804962	134178668334	134161571179
134166005866	134195536211	134178587205
134184099606	134211508736	134185929030
134200376786	134228530538	134211477613
134216259100	134245524771	134228500725
134232432945	134261663194	134235516637
134250511448	134278589282	134261447324

