16666666
5761410887916	5761440846957	5761412931985
5761431153004	5761455668875	5761440980479
5761445820051	5761472656420	5761455634971
5761459754566	5761489807523	5761463002202
5761476533777	5761505744987	5761479599765
5761494245859	5761522722806	5761496344131
5761510881908	5761539591319	5761513072636
5761528231475	5761555645786	5761539557929
5761544433589	5761572553430	5761555599622
5761560402746	5761590657134	5761562850683
5761581016478	5761606697821	5761590865562
5761596546755	5761623715546	5761607059210
5761612625163	5761639641682	5761614404031
5761628227173	5761655750353	5761639606265
5761643176272	5761672651756	5761646350647
5761661047489	5761689744856	5761662966457
5761677214240	5761705713979	5761679464854
5761694136464	5761722745701	5761705683882
5761711053011	5761739738158	5761712859211
5761727899704	5761755721502	5761739709832
5761744646063	5761772734226	5761755693953
5761759952813	5761789643138	5761762942183
5761777130607	5761805706847	5761779780209
5761793865552	5761822716257	5761796348942
5761810701904	5761839642734	5761822679858
5761827319730	5761855737722	5761839610693
5761843941862	5761872548580	5761855706172
5761860553143	5761889768892	5761862982473
5761876418423	5761905626083	5761879541934
5761894228608	5761922876552	5761896019988
5761910450856	5761938713863	5761912949220
5761928346506	5761955520060	5761938684459
5761942595157	5761972549269	5761946253459
5761960515150	5761989597339	5761962886573
5761976426371	5762005622618	5761979714712
5761994049259	5762022680126	5761996286341
5762010581084	5762039879505	5762012877515
5762027511662	5762056513734	5762029764810
5762044036544	5762072677300	5762056479980
5762061973608	5762089665308	5762072644413
5762078253278	5762106281931	5762089635871
5762093882536	5762123634760	5762096267308
5762114134769	5762139581587	5762123870081
5762128442188	5762155647190	5762139544547
5762145075417	5762172619055	5762155608482
5762160618194	5762189633328	5762162979008
5762176606626	5762206737717	5762179733942
5762194088531	5762222738749	5762196448919
5762211896944	5762239650125	5762222705748
5762226955606	5762255651630	5762229649302
5762244807675	5762272678479	5762255619690
5762260928727	5762295704163	5762272634257
5762278403792	5762310597381	5762285900447
5762296670249	5762325608055	5762310716811
5762315190315	5762340602116	5762325579189
5762331029604	5762355627433	5762340574096
5762345575827	5762373265077	5762355599082
5762361056027	5762389616592	5762362728635
5762377920870	5762405613367	5762389588915
5762394220218	5762422617846	5762405582665
5762411376489	5762439688448	5762412859087
5762427748066	5762455625032	5762439655806
5762444220387	5762472562085	5762455593273
5762459857684	5762489532032	5762462799623
5762477119866	5762505541320	5762479570950
5762494334436	5762522629527	5762505511190
5762510330517	5762539621744	5762512753533
5762528486001	5762555609070	5762539592273
5762544444733	5762573613042	5762555577473
5762560973986	5762590625261	5762562744238
5762580463320	5762605621358	5762590594585
5762595002516	5762622575521	5762605586770
5762610938449	5762640536087	5762612686742
5762627212320	5762655624007	5762629581577
5762644900577	5762672593538	5762655593317
5762660524702	5762689621384	5762662788089
5762677051584	5762705618778	5762679470285
5762693875550	5762722555284	5762696023138
5762710736887	5762738606453	5762722526896
5762726846731	5762755602047	5762738577984
5762742881195	5762772607402	5762755575105
5762760738774	5762789580128	5762762749862
5762777352392	5762806560743	5762779485212
5762795138208	5762822616807	5762806530728
5762811831386	5762839660188	5762822587534
5762827533356	5762855539748	5762839628595
5762844549281	5762872675011	5762855508918
5762860495983	5762888639442	5762862730369
5762877557300	5762906663048	5762879513255
5762897285848	5762922492993	5762906478521
5762911388342	5762939514612	5762912789188
5762927724463	5762955546583	5762939485415
5762944764759	5762972546716	5762955519657
5762960307701	5762989532180	5762962764550
5762976827781	5763005575154	5762979517853
5762994358138	5763022601687	5762996075404
5763011003311	5763038518308	5763022570717
5763026425574	5763055622975	5763038488534
5763043256194	5763072520958	5763055593181
5763060841180	5763089570266	5763062654377
5763078051492	5763105555197	5763079460105
5763094386005	5763122706314	5763096239238
5763110595818	5763139792840	5763122678160
5763127647494	5763158736612	5763139668479
5763146789021	5763175597836	5763158641723
5763166001110	5763191574981	5763175727325
5763181871294	5763206557130	5763191698610
5763197001943	5763222616181	5763206674988
5763211447754	5763239611056	5763213014880
5763227676354	5763255641758	5763229447986
5763243826204	5763272601132	5763255614726
5763260629200	5763290173855	5763262806887
5763277717234	5763305614923	5763289703592
5763293941876	5763322602327	5763305585765
5763310537501	5763338637500	5763322575765
5763326863881	5763355597074	5763338609708
5763343597109	5763372537248	5763355571132
5763360798427	5763388589190	5763362697951
5763376881102	5763405670201	5763379351943
5763393224559	5763422690865	5763396046503
5763411461284	5763439663979	5763422636854
5763427156676	5763456548464	5763439621031
5763447227659	5763472626040	5763456513884
5763461826841	5763489678102	5763472595826
5763478020392	5763505568947	5763489647866
5763494149047	5763522692266	5763496455292
5763510244742	5763539628167	5763512817651

